variant,accession,date,weight
other,EPI_ISL_19603537,2024-11-20,1.0
other,EPI_ISL_19603536,2024-11-16,1.0
other,EPI_ISL_19603534,2024-11-19,1.0
other,EPI_ISL_19603533,2024-11-18,1.0
other,EPI_ISL_19603531,2024-11-19,1.0
other,EPI_ISL_19603530,2024-11-17,1.0
other,EPI_ISL_19603527,2024-11-13,1.0
other,EPI_ISL_19603526,2024-11-13,1.0
other,EPI_ISL_19603525,2024-11-12,1.0
other,EPI_ISL_19603524,2024-11-04,1.0
other,EPI_ISL_19603523,2024-10-28,1.0
other,EPI_ISL_19603521,2024-10-26,1.0
other,EPI_ISL_19603518,2024-11-18,1.0
other,EPI_ISL_19603517,2024-11-13,1.0
other,EPI_ISL_19603516,2024-11-11,1.0
other,EPI_ISL_19603514,2024-11-20,1.0
other,EPI_ISL_19603513,2024-11-13,1.0
other,EPI_ISL_19603511,2024-11-11,1.0
other,EPI_ISL_19603505,2024-11-19,1.0
other,EPI_ISL_19603501,2024-11-11,1.0
other,EPI_ISL_19603500,2024-10-29,1.0
A/Thailand/8/2022_H3N2,EPI_ISL_19603498,2024-10-25,1.0
other,EPI_ISL_19702534,2024-12-18,1.0
A/England/174/2025_H3N2,EPI_ISL_19701948,2025-01-14,1.0
A/Indonesia/BIOKES-INAD491/2025_H3N2,EPI_ISL_19701925,2025-01-09,1.0
other,EPI_ISL_19701904,2025-01-14,1.0
other,EPI_ISL_19669963,2024-12-24,1.0
other,EPI_ISL_19669961,2024-12-25,1.0
other,EPI_ISL_19669956,2024-12-23,1.0
other,EPI_ISL_19669948,2024-12-18,1.0
other,EPI_ISL_19669946,2024-12-20,1.0
other,EPI_ISL_19669939,2024-12-19,1.0
other,EPI_ISL_19669925,2024-12-20,1.0
other,EPI_ISL_19669921,2024-12-19,1.0
A/England/174/2025_H3N2,EPI_ISL_19669907,2024-12-11,1.0
other,EPI_ISL_19669905,2024-12-11,1.0
other,EPI_ISL_19669904,2024-12-11,1.0
other,EPI_ISL_19669903,2024-12-10,1.0
other,EPI_ISL_19669902,2024-12-10,1.0
other,EPI_ISL_19669888,2024-12-11,1.0
other,EPI_ISL_19669887,2024-12-14,1.0
other,EPI_ISL_19669885,2024-12-13,1.0
other,EPI_ISL_19669884,2024-12-14,1.0
other,EPI_ISL_19669883,2024-12-13,1.0
other,EPI_ISL_19669882,2024-12-13,1.0
other,EPI_ISL_19669881,2024-12-13,1.0
other,EPI_ISL_19669878,2024-12-10,1.0
other,EPI_ISL_19669874,2024-12-16,1.0
other,EPI_ISL_19669873,2024-12-16,1.0
other,EPI_ISL_19669872,2024-12-16,1.0
other,EPI_ISL_19669866,2024-12-16,1.0
other,EPI_ISL_19669864,2024-12-12,1.0
other,EPI_ISL_19669863,2024-12-16,1.0
other,EPI_ISL_19669861,2024-12-14,1.0
other,EPI_ISL_19669855,2024-12-11,1.0
other,EPI_ISL_19669854,2024-12-09,1.0
other,EPI_ISL_19669848,2024-12-11,1.0
other,EPI_ISL_19669846,2024-12-11,1.0
other,EPI_ISL_19669844,2024-12-11,1.0
other,EPI_ISL_19669831,2024-12-09,1.0
other,EPI_ISL_19669825,2024-12-09,1.0
A/England/174/2025_H3N2,EPI_ISL_19669824,2024-12-19,1.0
other,EPI_ISL_19669823,2024-12-18,1.0
other,EPI_ISL_19669822,2024-12-18,1.0
other,EPI_ISL_19669821,2024-12-16,1.0
other,EPI_ISL_19669814,2024-12-10,1.0
other,EPI_ISL_19669813,2024-12-10,1.0
other,EPI_ISL_19669812,2024-12-10,1.0
other,EPI_ISL_19669810,2024-12-09,1.0
other,EPI_ISL_19669804,2024-12-13,1.0
other,EPI_ISL_19669802,2024-12-12,1.0
other,EPI_ISL_19669798,2024-12-12,1.0
A/England/174/2025_H3N2,EPI_ISL_19669792,2024-12-10,1.0
other,EPI_ISL_19669619,2024-12-16,1.0
other,EPI_ISL_19669615,2024-12-20,1.0
A/DistrictOfColumbia/27/2023_H3N2,EPI_ISL_19669610,2024-12-20,1.0
other,EPI_ISL_19669602,2025-01-08,1.0
other,EPI_ISL_19669600,2025-01-08,1.0
other,EPI_ISL_19669590,2025-01-03,1.0
other,EPI_ISL_19669587,2025-01-08,1.0
other,EPI_ISL_19669585,2025-01-08,1.0
other,EPI_ISL_19669584,2025-01-03,1.0
other,EPI_ISL_19669582,2025-01-03,1.0
other,EPI_ISL_19669581,2025-01-07,1.0
other,EPI_ISL_19669580,2025-01-03,1.0
other,EPI_ISL_19669578,2025-01-03,1.0
other,EPI_ISL_19669577,2025-01-07,1.0
other,EPI_ISL_19669572,2025-01-03,1.0
other,EPI_ISL_19669571,2025-01-07,1.0
A/England/174/2025_H3N2,EPI_ISL_19669570,2025-01-03,1.0
other,EPI_ISL_19669567,2025-01-07,1.0
other,EPI_ISL_19669566,2025-01-03,1.0
other,EPI_ISL_19669565,2025-01-07,1.0
other,EPI_ISL_19669564,2025-01-03,1.0
other,EPI_ISL_19669558,2025-01-07,1.0
other,EPI_ISL_19669557,2025-01-03,1.0
other,EPI_ISL_19669556,2025-01-07,1.0
other,EPI_ISL_19669555,2025-01-03,1.0
other,EPI_ISL_19669554,2025-01-07,1.0
other,EPI_ISL_19669552,2025-01-07,1.0
other,EPI_ISL_19669549,2025-01-03,1.0
other,EPI_ISL_19669548,2025-01-07,1.0
A/England/174/2025_H3N2,EPI_ISL_19669547,2025-01-03,1.0
other,EPI_ISL_19669546,2025-01-07,1.0
other,EPI_ISL_19669545,2025-01-02,1.0
other,EPI_ISL_19669539,2025-01-02,1.0
other,EPI_ISL_19669538,2025-01-06,1.0
other,EPI_ISL_19669536,2025-01-06,1.0
other,EPI_ISL_19669534,2025-01-06,1.0
other,EPI_ISL_19669532,2025-01-06,1.0
other,EPI_ISL_19669531,2025-01-02,1.0
other,EPI_ISL_19669530,2025-01-06,1.0
other,EPI_ISL_19669528,2025-01-06,1.0
other,EPI_ISL_19669524,2025-01-06,1.0
other,EPI_ISL_19669521,2024-12-28,1.0
A/England/174/2025_H3N2,EPI_ISL_19669520,2025-01-06,1.0
other,EPI_ISL_19669517,2025-01-06,1.0
other,EPI_ISL_19669516,2025-01-02,1.0
other,EPI_ISL_19669515,2025-01-02,1.0
other,EPI_ISL_19669514,2025-01-02,1.0
other,EPI_ISL_19669513,2025-01-02,1.0
other,EPI_ISL_19669512,2025-01-02,1.0
other,EPI_ISL_19669510,2025-01-02,1.0
A/England/174/2025_H3N2,EPI_ISL_19669506,2024-12-27,1.0
other,EPI_ISL_19669505,2024-12-27,1.0
other,EPI_ISL_19669134,2024-11-16,1.0
other,EPI_ISL_19669132,2024-11-29,1.0
other,EPI_ISL_19669131,2024-11-23,1.0
other,EPI_ISL_19669120,2024-11-24,1.0
other,EPI_ISL_19636455,2024-12-09,1.0
other,EPI_ISL_19636448,2024-12-03,1.0
other,EPI_ISL_19636435,2024-11-26,1.0
other,EPI_ISL_19636434,2024-12-02,1.0
other,EPI_ISL_19636433,2024-12-02,1.0
other,EPI_ISL_19636432,2024-12-02,1.0
other,EPI_ISL_19636431,2024-11-29,1.0
other,EPI_ISL_19636428,2024-11-20,1.0
other,EPI_ISL_19636415,2024-12-02,1.0
other,EPI_ISL_19636414,2024-11-28,1.0
other,EPI_ISL_19636413,2024-11-27,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19636395,2024-11-25,1.0
other,EPI_ISL_19636392,2024-11-25,1.0
other,EPI_ISL_19636387,2024-11-18,1.0
other,EPI_ISL_19636379,2024-11-25,1.0
other,EPI_ISL_19636377,2024-11-25,1.0
other,EPI_ISL_19636370,2024-11-19,1.0
other,EPI_ISL_19636367,2024-11-18,1.0
other,EPI_ISL_19636359,2024-11-20,1.0
other,EPI_ISL_19636358,2024-11-25,1.0
other,EPI_ISL_19636357,2024-11-25,1.0
other,EPI_ISL_19603668,2024-11-12,1.0
other,EPI_ISL_19603665,2024-10-14,1.0
other,EPI_ISL_19603664,2024-10-05,1.0
other,EPI_ISL_19603658,2024-10-06,1.0
other,EPI_ISL_19704632,2024-11-08,1.0
other,EPI_ISL_19704631,2024-11-10,1.0
other,EPI_ISL_19704630,2024-11-11,1.0
other,EPI_ISL_19704629,2024-11-12,1.0
other,EPI_ISL_19704628,2024-11-10,1.0
other,EPI_ISL_19704627,2024-11-02,1.0
other,EPI_ISL_19704626,2024-10-31,1.0
other,EPI_ISL_19704578,2024-11-26,1.0
other,EPI_ISL_19704576,2024-11-21,1.0
other,EPI_ISL_19704383,2025-01-06,1.0
other,EPI_ISL_19704382,2025-01-06,1.0
other,EPI_ISL_19704378,2025-01-06,1.0
other,EPI_ISL_19704377,2025-01-06,1.0
other,EPI_ISL_19704376,2025-01-06,1.0
other,EPI_ISL_19704375,2025-01-04,1.0
other,EPI_ISL_19704372,2025-01-06,1.0
other,EPI_ISL_19704366,2025-01-06,1.0
other,EPI_ISL_19704362,2025-01-06,1.0
other,EPI_ISL_19704359,2025-01-04,1.0
other,EPI_ISL_19704354,2025-01-10,1.0
other,EPI_ISL_19704353,2025-01-09,1.0
other,EPI_ISL_19704315,2025-01-06,1.0
other,EPI_ISL_19704313,2025-01-07,1.0
other,EPI_ISL_19704311,2025-01-05,1.0
other,EPI_ISL_19704306,2025-01-07,1.0
other,EPI_ISL_19704265,2024-12-24,1.0
other,EPI_ISL_19704264,2024-12-13,1.0
other,EPI_ISL_19704263,2024-12-16,1.0
other,EPI_ISL_19704262,2024-12-17,1.0
other,EPI_ISL_19704261,2024-12-18,1.0
other,EPI_ISL_19671994,2025-01-06,1.0
other,EPI_ISL_19671993,2025-01-02,1.0
other,EPI_ISL_19671991,2025-01-07,1.0
other,EPI_ISL_19671989,2025-01-06,1.0
other,EPI_ISL_19671980,2025-01-05,1.0
other,EPI_ISL_19671970,2025-01-01,1.0
other,EPI_ISL_19671967,2024-12-29,1.0
other,EPI_ISL_19671965,2025-01-03,1.0
other,EPI_ISL_19671960,2024-12-30,1.0
other,EPI_ISL_19671957,2025-01-06,1.0
other,EPI_ISL_19671953,2024-12-30,1.0
other,EPI_ISL_19671952,2024-12-30,1.0
other,EPI_ISL_19671950,2025-01-01,1.0
other,EPI_ISL_19671949,2025-01-01,1.0
other,EPI_ISL_19671947,2024-12-30,1.0
other,EPI_ISL_19670259,2024-11-09,1.0
other,EPI_ISL_19638440,2024-11-29,1.0
other,EPI_ISL_19638304,2024-12-07,1.0
other,EPI_ISL_19638301,2024-11-22,1.0
other,EPI_ISL_19638165,2024-11-22,1.0
other,EPI_ISL_19638092,2024-12-07,1.0
other,EPI_ISL_19638091,2024-12-07,1.0
other,EPI_ISL_19638090,2024-11-29,1.0
other,EPI_ISL_19638089,2024-11-29,1.0
other,EPI_ISL_19638088,2024-11-28,1.0
other,EPI_ISL_19638087,2024-11-28,1.0
A/England/174/2025_H3N2,EPI_ISL_19638086,2024-11-28,1.0
other,EPI_ISL_19706656,2024-11-27,1.0
other,EPI_ISL_19706188,2024-12-19,1.0
other,EPI_ISL_19706039,2024-12-30,1.0
other,EPI_ISL_19705954,2024-12-24,1.0
other,EPI_ISL_19705940,2024-11-04,1.0
other,EPI_ISL_19705937,2024-11-29,1.0
other,EPI_ISL_19705921,2025-01-04,1.0
other,EPI_ISL_19705920,2025-01-11,1.0
other,EPI_ISL_19705906,2024-10-10,1.0
other,EPI_ISL_19705902,2024-11-18,1.0
other,EPI_ISL_19705901,2024-11-01,1.0
other,EPI_ISL_19705900,2025-01-02,1.0
other,EPI_ISL_19705873,2025-01-08,1.0
other,EPI_ISL_19705872,2025-01-04,1.0
other,EPI_ISL_19705871,2024-12-31,1.0
other,EPI_ISL_19705870,2025-01-02,1.0
other,EPI_ISL_19705866,2024-12-12,1.0
other,EPI_ISL_19705144,2024-12-19,1.0
other,EPI_ISL_19705143,2024-12-11,1.0
other,EPI_ISL_19705085,2025-01-20,1.0
other,EPI_ISL_19705071,2025-01-22,1.0
other,EPI_ISL_19705070,2025-01-21,1.0
other,EPI_ISL_19705060,2025-01-21,1.0
A/Bangkok/P2921/2025_H3N2,EPI_ISL_19705059,2025-01-22,1.0
other,EPI_ISL_19705049,2025-01-21,1.0
other,EPI_ISL_19704573,2024-11-25,1.0
A/England/174/2025_H3N2,EPI_ISL_19704571,2024-11-25,1.0
A/England/174/2025_H3N2,EPI_ISL_19704569,2024-11-11,1.0
other,EPI_ISL_19704553,2025-01-10,1.0
other,EPI_ISL_19704550,2025-01-10,1.0
other,EPI_ISL_19704546,2025-01-05,1.0
other,EPI_ISL_19704545,2025-01-10,1.0
other,EPI_ISL_19704542,2024-12-23,1.0
other,EPI_ISL_19704537,2024-12-27,1.0
other,EPI_ISL_19704528,2024-12-11,1.0
other,EPI_ISL_19704527,2024-12-12,1.0
other,EPI_ISL_19704524,2024-12-11,1.0
other,EPI_ISL_19704523,2024-12-10,1.0
other,EPI_ISL_19704515,2024-12-10,1.0
other,EPI_ISL_19704510,2024-12-27,1.0
other,EPI_ISL_19704489,2024-12-26,1.0
other,EPI_ISL_19704487,2025-01-09,1.0
A/Bangkok/P2921/2025_H3N2,EPI_ISL_19704486,2025-01-09,1.0
other,EPI_ISL_19704484,2025-01-08,1.0
other,EPI_ISL_19704483,2025-01-09,1.0
other,EPI_ISL_19704479,2025-01-06,1.0
other,EPI_ISL_19704471,2025-01-07,1.0
other,EPI_ISL_19704470,2025-01-06,1.0
other,EPI_ISL_19704468,2025-01-07,1.0
other,EPI_ISL_19704467,2025-01-07,1.0
other,EPI_ISL_19704441,2025-01-07,1.0
other,EPI_ISL_19704429,2025-01-02,1.0
other,EPI_ISL_19704427,2025-01-03,1.0
other,EPI_ISL_19704416,2025-01-03,1.0
other,EPI_ISL_19704412,2025-01-02,1.0
other,EPI_ISL_19704403,2025-01-02,1.0
other,EPI_ISL_19704401,2025-01-02,1.0
other,EPI_ISL_19704399,2025-01-02,1.0
other,EPI_ISL_19704390,2025-01-10,1.0
other,EPI_ISL_19704386,2025-01-06,1.0
other,EPI_ISL_19704350,2024-12-30,1.0
other,EPI_ISL_19704346,2024-12-30,1.0
other,EPI_ISL_19704343,2024-12-28,1.0
other,EPI_ISL_19704339,2024-12-28,1.0
other,EPI_ISL_19704338,2024-12-30,1.0
other,EPI_ISL_19704335,2024-12-30,1.0
other,EPI_ISL_19704333,2024-12-28,1.0
other,EPI_ISL_19704331,2024-12-30,1.0
other,EPI_ISL_19704328,2024-12-26,1.0
other,EPI_ISL_19704325,2025-01-07,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19704323,2025-01-07,1.0
other,EPI_ISL_19704322,2025-01-07,1.0
other,EPI_ISL_19672766,2024-12-09,1.0
other,EPI_ISL_19672762,2024-12-06,1.0
other,EPI_ISL_19672750,2024-12-02,1.0
other,EPI_ISL_19672746,2024-11-26,1.0
other,EPI_ISL_19672187,2024-11-25,1.0
other,EPI_ISL_19640580,2024-11-22,1.0
other,EPI_ISL_19640579,2024-11-20,1.0
other,EPI_ISL_19640561,2024-11-20,1.0
other,EPI_ISL_19640353,2024-12-14,1.0
other,EPI_ISL_19640299,2024-10-08,1.0
A/Thailand/8/2022_H3N2,EPI_ISL_19640293,2024-11-22,1.0
other,EPI_ISL_19607859,2024-10-28,1.0
other,EPI_ISL_19607857,2024-10-28,1.0
other,EPI_ISL_19607854,2024-10-30,1.0
other,EPI_ISL_19607852,2024-10-22,1.0
other,EPI_ISL_19607841,2024-11-08,1.0
other,EPI_ISL_19607831,2024-10-28,1.0
other,EPI_ISL_19707379,2025-01-07,1.0
other,EPI_ISL_19707378,2025-01-08,1.0
other,EPI_ISL_19707377,2025-01-09,1.0
other,EPI_ISL_19707376,2025-01-10,1.0
other,EPI_ISL_19707375,2025-01-11,1.0
other,EPI_ISL_19707374,2025-01-09,1.0
other,EPI_ISL_19707373,2025-01-10,1.0
other,EPI_ISL_19707369,2025-01-05,1.0
other,EPI_ISL_19707368,2025-01-01,1.0
other,EPI_ISL_19707365,2025-01-03,1.0
other,EPI_ISL_19707364,2025-01-07,1.0
other,EPI_ISL_19707362,2025-01-10,1.0
other,EPI_ISL_19707361,2025-01-10,1.0
other,EPI_ISL_19707360,2025-01-12,1.0
other,EPI_ISL_19707358,2025-01-08,1.0
other,EPI_ISL_19707357,2025-01-06,1.0
other,EPI_ISL_19707356,2025-01-03,1.0
other,EPI_ISL_19707354,2025-01-04,1.0
other,EPI_ISL_19707352,2025-01-07,1.0
other,EPI_ISL_19707136,2025-01-07,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19707130,2025-01-07,1.0
other,EPI_ISL_19707124,2025-01-07,1.0
other,EPI_ISL_19707123,2025-01-08,1.0
other,EPI_ISL_19707107,2025-01-14,1.0
other,EPI_ISL_19707106,2025-01-12,1.0
other,EPI_ISL_19707105,2025-01-09,1.0
other,EPI_ISL_19707103,2025-01-08,1.0
other,EPI_ISL_19707102,2025-01-05,1.0
other,EPI_ISL_19707100,2025-01-14,1.0
other,EPI_ISL_19707099,2025-01-21,1.0
other,EPI_ISL_19707098,2025-01-11,1.0
other,EPI_ISL_19707096,2025-01-05,1.0
other,EPI_ISL_19707093,2025-01-01,1.0
other,EPI_ISL_19707092,2025-01-01,1.0
other,EPI_ISL_19707085,2025-01-07,1.0
other,EPI_ISL_19707084,2025-01-05,1.0
other,EPI_ISL_19707080,2025-01-05,1.0
other,EPI_ISL_19707079,2025-01-05,1.0
other,EPI_ISL_19707078,2025-01-04,1.0
other,EPI_ISL_19707077,2025-01-03,1.0
other,EPI_ISL_19707075,2025-01-02,1.0
other,EPI_ISL_19707074,2025-01-01,1.0
other,EPI_ISL_19707073,2025-01-02,1.0
other,EPI_ISL_19707070,2024-12-31,1.0
other,EPI_ISL_19707069,2025-01-01,1.0
other,EPI_ISL_19707068,2025-01-02,1.0
other,EPI_ISL_19707067,2025-01-09,1.0
other,EPI_ISL_19707066,2024-12-27,1.0
other,EPI_ISL_19707065,2024-12-26,1.0
other,EPI_ISL_19707064,2025-01-09,1.0
other,EPI_ISL_19707063,2025-01-09,1.0
other,EPI_ISL_19707059,2025-01-09,1.0
other,EPI_ISL_19707049,2024-12-21,1.0
other,EPI_ISL_19707048,2024-12-21,1.0
other,EPI_ISL_19707047,2024-12-21,1.0
other,EPI_ISL_19707021,2024-12-28,1.0
other,EPI_ISL_19707020,2024-12-30,1.0
other,EPI_ISL_19707019,2024-12-29,1.0
other,EPI_ISL_19707018,2024-12-27,1.0
other,EPI_ISL_19707017,2025-01-07,1.0
other,EPI_ISL_19707015,2024-12-28,1.0
other,EPI_ISL_19707013,2024-12-27,1.0
other,EPI_ISL_19707011,2024-12-28,1.0
other,EPI_ISL_19707006,2024-12-26,1.0
other,EPI_ISL_19707005,2024-12-26,1.0
other,EPI_ISL_19707004,2024-12-23,1.0
other,EPI_ISL_19707003,2024-12-25,1.0
other,EPI_ISL_19707002,2024-12-23,1.0
other,EPI_ISL_19707001,2024-12-21,1.0
other,EPI_ISL_19707000,2025-01-07,1.0
other,EPI_ISL_19706999,2024-12-21,1.0
other,EPI_ISL_19706998,2024-12-18,1.0
other,EPI_ISL_19706997,2024-12-17,1.0
other,EPI_ISL_19706775,2025-01-01,1.0
other,EPI_ISL_19706773,2025-01-02,1.0
other,EPI_ISL_19706771,2025-01-02,1.0
other,EPI_ISL_19674931,2025-01-02,1.0
other,EPI_ISL_19674928,2025-01-02,1.0
other,EPI_ISL_19674922,2024-11-12,1.0
other,EPI_ISL_19674921,2024-10-29,1.0
other,EPI_ISL_19674919,2024-11-13,1.0
other,EPI_ISL_19674918,2024-11-19,1.0
other,EPI_ISL_19674916,2024-11-20,1.0
other,EPI_ISL_19674913,2024-11-04,1.0
other,EPI_ISL_19674912,2024-11-20,1.0
other,EPI_ISL_19674910,2024-11-10,1.0
other,EPI_ISL_19674909,2024-11-05,1.0
other,EPI_ISL_19674908,2025-01-02,1.0
other,EPI_ISL_19674904,2024-12-09,1.0
other,EPI_ISL_19674894,2024-11-27,1.0
other,EPI_ISL_19674893,2024-12-10,1.0
other,EPI_ISL_19674892,2024-11-25,1.0
other,EPI_ISL_19674447,2025-01-05,1.0
other,EPI_ISL_19674441,2024-12-26,1.0
other,EPI_ISL_19674440,2025-01-11,1.0
other,EPI_ISL_19674433,2025-01-05,1.0
other,EPI_ISL_19674432,2024-12-29,1.0
other,EPI_ISL_19674431,2025-01-07,1.0
A/DistrictOfColumbia/27/2023_H3N2,EPI_ISL_19674426,2025-01-05,1.0
other,EPI_ISL_19674418,2025-01-09,1.0
other,EPI_ISL_19674417,2025-01-09,1.0
other,EPI_ISL_19674405,2025-01-08,1.0
A/England/174/2025_H3N2,EPI_ISL_19674404,2025-01-08,1.0
A/England/174/2025_H3N2,EPI_ISL_19674403,2024-12-21,1.0
A/England/174/2025_H3N2,EPI_ISL_19674402,2025-01-06,1.0
other,EPI_ISL_19674154,2024-11-15,1.0
other,EPI_ISL_19674150,2024-11-24,1.0
other,EPI_ISL_19674149,2024-11-22,1.0
A/England/174/2025_H3N2,EPI_ISL_19674106,2024-11-07,1.0
other,EPI_ISL_19674103,2024-11-15,1.0
other,EPI_ISL_19674101,2024-11-14,1.0
other,EPI_ISL_19674100,2024-11-17,1.0
other,EPI_ISL_19674099,2024-11-20,1.0
other,EPI_ISL_19674098,2024-11-18,1.0
other,EPI_ISL_19674097,2024-11-25,1.0
other,EPI_ISL_19674095,2024-11-24,1.0
other,EPI_ISL_19673879,2024-12-06,1.0
other,EPI_ISL_19673771,2025-01-08,1.0
other,EPI_ISL_19641448,2024-11-04,1.0
other,EPI_ISL_19641447,2024-10-24,1.0
other,EPI_ISL_19641446,2024-10-24,1.0
other,EPI_ISL_19641445,2024-10-24,1.0
other,EPI_ISL_19641444,2024-10-24,1.0
other,EPI_ISL_19641442,2024-10-14,1.0
other,EPI_ISL_19641441,2024-10-11,1.0
other,EPI_ISL_19641440,2024-10-11,1.0
other,EPI_ISL_19641401,2024-10-09,1.0
other,EPI_ISL_19641399,2024-10-08,1.0
other,EPI_ISL_19608968,2024-10-15,1.0
other,EPI_ISL_19608834,2024-10-22,1.0
other,EPI_ISL_19608679,2024-11-21,1.0
other,EPI_ISL_19608673,2024-11-09,1.0
other,EPI_ISL_19608666,2024-11-11,1.0
other,EPI_ISL_19608662,2024-11-12,1.0
other,EPI_ISL_19608655,2024-11-19,1.0
other,EPI_ISL_19608640,2024-11-12,1.0
other,EPI_ISL_19608639,2024-11-12,1.0
other,EPI_ISL_19608559,2024-10-21,1.0
other,EPI_ISL_19608547,2024-11-25,1.0
other,EPI_ISL_19608536,2024-11-24,1.0
A/England/174/2025_H3N2,EPI_ISL_19608216,2024-12-03,1.0
other,EPI_ISL_19608209,2024-11-16,1.0
other,EPI_ISL_19608186,2024-11-20,1.0
other,EPI_ISL_19608185,2024-11-19,1.0
other,EPI_ISL_19608174,2024-11-30,1.0
A/England/174/2025_H3N2,EPI_ISL_19608170,2024-11-29,1.0
A/England/174/2025_H3N2,EPI_ISL_19608162,2024-11-28,1.0
other,EPI_ISL_19608157,2024-11-26,1.0
other,EPI_ISL_19676671,2024-11-18,1.0
A/England/174/2025_H3N2,EPI_ISL_19676665,2024-11-10,1.0
other,EPI_ISL_19676628,2024-11-07,1.0
other,EPI_ISL_19676627,2024-11-08,1.0
other,EPI_ISL_19676621,2024-11-17,1.0
other,EPI_ISL_19676611,2024-11-25,1.0
other,EPI_ISL_19676608,2024-11-29,1.0
other,EPI_ISL_19676576,2024-11-04,1.0
other,EPI_ISL_19676570,2024-11-24,1.0
other,EPI_ISL_19676568,2024-11-17,1.0
other,EPI_ISL_19676567,2024-11-14,1.0
other,EPI_ISL_19676566,2024-11-12,1.0
other,EPI_ISL_19676564,2024-10-28,1.0
other,EPI_ISL_19676563,2024-10-22,1.0
other,EPI_ISL_19676562,2024-10-16,1.0
other,EPI_ISL_19676561,2024-10-15,1.0
other,EPI_ISL_19676558,2024-11-08,1.0
other,EPI_ISL_19676557,2024-11-05,1.0
other,EPI_ISL_19676556,2024-10-08,1.0
other,EPI_ISL_19676555,2024-10-25,1.0
other,EPI_ISL_19676554,2024-10-27,1.0
other,EPI_ISL_19676553,2024-10-18,1.0
other,EPI_ISL_19676552,2024-10-10,1.0
A/England/174/2025_H3N2,EPI_ISL_19675389,2025-01-02,1.0
other,EPI_ISL_19674907,2024-11-19,1.0
other,EPI_ISL_19674903,2024-12-31,1.0
other,EPI_ISL_19674902,2024-12-03,1.0
other,EPI_ISL_19674898,2024-12-06,1.0
other,EPI_ISL_19674897,2024-12-30,1.0
other,EPI_ISL_19674896,2024-12-10,1.0
other,EPI_ISL_19642840,2024-10-29,1.0
other,EPI_ISL_19642632,2024-10-28,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19642631,2024-10-14,1.0
other,EPI_ISL_19642630,2024-10-14,1.0
other,EPI_ISL_19642629,2024-10-07,1.0
other,EPI_ISL_19642628,2024-10-11,1.0
other,EPI_ISL_19610601,2024-10-13,1.0
other,EPI_ISL_19609805,2024-11-22,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676892,2025-01-03,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676891,2024-12-19,1.0
other,EPI_ISL_19676890,2024-12-20,1.0
other,EPI_ISL_19676889,2024-12-30,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676888,2024-12-17,1.0
other,EPI_ISL_19676886,2024-12-18,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676884,2024-12-19,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676882,2024-12-19,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676879,2024-12-27,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676877,2024-12-18,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676875,2024-12-16,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676872,2024-12-16,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19676869,2024-12-15,1.0
other,EPI_ISL_19676852,2024-12-05,1.0
other,EPI_ISL_19676851,2024-12-05,1.0
other,EPI_ISL_19676677,2024-12-01,1.0
other,EPI_ISL_19676675,2024-11-30,1.0
other,EPI_ISL_19676674,2024-11-29,1.0
other,EPI_ISL_19676673,2024-11-27,1.0
other,EPI_ISL_19676672,2024-11-18,1.0
other,EPI_ISL_19644927,2024-12-11,1.0
other,EPI_ISL_19644925,2024-12-10,1.0
other,EPI_ISL_19644924,2024-12-10,1.0
other,EPI_ISL_19644923,2024-12-08,1.0
other,EPI_ISL_19644922,2024-12-07,1.0
other,EPI_ISL_19644921,2024-12-06,1.0
other,EPI_ISL_19644920,2024-12-05,1.0
other,EPI_ISL_19644919,2024-12-07,1.0
other,EPI_ISL_19644918,2024-12-08,1.0
other,EPI_ISL_19644917,2024-12-06,1.0
A/Sydney/1359/2024_H3N2,EPI_ISL_19644908,2024-11-26,1.0
A/Sydney/1359/2024_H3N2,EPI_ISL_19644907,2024-11-26,1.0
other,EPI_ISL_19644900,2024-12-05,1.0
other,EPI_ISL_19644897,2024-11-21,1.0
other,EPI_ISL_19644896,2024-11-11,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19644895,2024-11-29,1.0
A/Minnesota/96/2025_H3N2,EPI_ISL_19644894,2024-11-30,1.0
other,EPI_ISL_19644887,2024-12-04,1.0
other,EPI_ISL_19644886,2024-12-04,1.0
other,EPI_ISL_19644885,2024-12-02,1.0
other,EPI_ISL_19644884,2024-11-29,1.0
other,EPI_ISL_19644883,2024-12-01,1.0
other,EPI_ISL_19644882,2024-12-02,1.0
other,EPI_ISL_19644881,2024-11-30,1.0
other,EPI_ISL_19644846,2024-11-25,1.0
other,EPI_ISL_19644845,2024-11-19,1.0
other,EPI_ISL_19644844,2024-11-21,1.0
